Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
PP Chawla,MIDDLEOVERS,2,2,28,4,4,85,78,42.5,39.0,39.0,6.538461538461538,0,1.0,35.8974358974359,10.256410256410255,-0.722620504445314,-0.3320349655459956,-0.46320264916879195,-0.33632387258266816,3.7727609380946383,3.6888794541139363,0.6931471805599453,3.6888794541139363,0
PP Ojha,MIDDLEOVERS,1,5,21,4,1,64,66,12.8,13.2,66.0,5.818181818181818,1,0.0,31.818181818181817,7.575757575757576,1.3836222061859889,-0.6186551856242964,-0.7687948304942722,-0.6106910429763518,2.624668592163159,2.653241964607215,0.0,4.204692619390966,1
PP Ojha,MIDDLEOVERS,2,5,12,2,2,50,42,10.0,8.4,21.0,7.142857142857142,1,4.0,28.57142857142857,9.523809523809524,1.3836222061859889,-0.8467814832376378,-0.5467185248105381,-0.10609899312610982,2.3978952727983707,2.2407096892759584,1.6094379124341003,3.091042453358316,1
PR Brown,MIDDLEOVERS,2,1,3,1,1,29,18,29.0,18.0,9.0,9.666666666666668,0,0.5,16.666666666666664,11.11111111111111,-0.722620504445314,-1.683244574486556,-0.365767460920088,0.8552642913924897,3.4011973816621555,2.9444389791664403,0.4054651081081644,2.302585092994046,0
PR Stirling,MIDDLEOVERS,1,8,58,8,11,231,192,28.875,24.0,192.0,7.21875,1,0.0,30.20833333333333,9.895833333333332,1.3836222061859889,-0.7317678081909117,-0.504308119211214,-0.07719007360343949,3.397022010251675,3.2188758248682006,0.0,5.262690188904886,1
PR Stirling,MIDDLEOVERS,2,1,16,4,6,105,72,105.0,72.0,36.0,8.75,0,0.5,22.22222222222222,13.88888888888889,-0.722620504445314,-1.2928951319037274,-0.04910309911180022,0.5060898908833755,4.663439094112067,4.290459441148391,0.4054651081081644,3.6109179126442243,0
PR Surve,MIDDLEOVERS,2,1,4,1,0,5,6,5.0,6.0,3.0,5.0,0,0.5,66.66666666666666,16.666666666666664,-0.722620504445314,1.8299004087589001,0.26756126269648717,-0.9223508384720898,1.791759469228055,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
PRP Boissevain,MIDDLEOVERS,1,2,8,1,4,49,30,24.5,15.0,30.0,9.8,0,2.0,26.666666666666668,16.666666666666664,-0.722620504445314,-0.9806155778374644,0.26756126269648717,0.906053295102906,3.2386784521643803,2.772588722239781,1.0986122886681096,3.4339872044851463,0
PRP Boissevain,MIDDLEOVERS,2,2,30,6,6,97,72,48.5,36.0,36.0,8.083333333333334,0,1.0,41.66666666666667,16.666666666666664,-0.722620504445314,0.07332791713617277,0.26756126269648717,0.252144872331293,3.9019726695746444,3.6109179126442243,0.6931471805599453,3.6109179126442243,0
PVD Chameera,MIDDLEOVERS,1,6,41,6,4,93,90,15.5,15.0,90.0,6.200000000000001,1,0.0,45.55555555555556,11.11111111111111,1.3836222061859889,0.3465725269441525,-0.365767460920088,-0.4652498050783405,2.803360380906535,2.772588722239781,0.0,4.51085950651685,1
PVD Chameera,MIDDLEOVERS,2,9,86,20,6,262,222,29.11111111111111,24.666666666666668,111.0,7.081081081081081,1,8.0,38.73873873873874,11.711711711711713,1.3836222061859889,-0.13239678908991281,-0.29729949079937695,-0.1296305778568047,3.4048942435434815,3.245193133185574,2.1972245773362196,4.718498871295094,1
PW Borren,MIDDLEOVERS,1,6,56,17,4,247,210,41.16666666666666,35.0,210.0,7.057142857142857,1,0.0,26.666666666666668,10.0,1.3836222061859889,-0.9806155778374644,-0.49243320564340304,-0.1387490669399489,3.741630019499465,3.58351893845611,0.0,5.351858133476067,1
PW Borren,MIDDLEOVERS,2,7,29,4,2,116,114,16.571428571428573,16.285714285714285,57.0,6.105263157894737,1,6.0,25.438596491228072,5.263157894736842,1.3836222061859889,-1.0669033493557738,-1.0324292752533253,-0.5013367287673209,2.8662742063171045,2.849880396541428,1.9459101490553132,4.060443010546419,1
PWA Mulder,MIDDLEOVERS,2,4,13,2,1,47,42,11.75,10.5,21.0,6.714285714285714,1,3.0,30.952380952380956,7.142857142857142,1.3836222061859889,-0.6794888649878537,-0.8181451206462133,-0.2693493621953056,2.5455312716044354,2.4423470353692043,1.3862943611198906,3.091042453358316,1
PWH de Silva,MIDDLEOVERS,1,20,128,25,22,500,402,25.0,20.1,402.0,7.462686567164178,1,0.0,31.8407960199005,11.691542288557214,1.3836222061859889,-0.6170662462379346,-0.29959878830343084,0.015729640507618502,3.258096538021482,3.0492730404820207,0.0,5.998936561946683,1
PWH de Silva,MIDDLEOVERS,2,30,188,27,18,507,486,16.9,16.2,243.0,6.25925925925926,1,29.0,38.68312757201646,9.25925925925926,1.3836222061859889,-0.13630419091756887,-0.5768770354589464,-0.44267691454037755,2.884800712846709,2.8449093838194073,3.4011973816621555,5.497168225293202,1
Pargat Singh,MIDDLEOVERS,2,2,6,2,1,25,18,12.5,9.0,9.0,8.333333333333332,0,1.0,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,0.34737425428832336,2.6026896854443837,2.302585092994046,0.6931471805599453,2.302585092994046,0
Pavandeep Singh,MIDDLEOVERS,1,5,30,5,3,93,84,18.6,16.8,84.0,6.642857142857143,1,0.0,35.714285714285715,9.523809523809524,1.3836222061859889,-0.3449036284882866,-0.5467185248105381,-0.2965577570401715,2.975529566236472,2.8791984572980396,0.0,4.442651256490317,1
Pavandeep Singh,MIDDLEOVERS,2,7,41,3,3,98,96,14.0,13.714285714285714,48.0,6.125,1,6.0,42.70833333333333,6.25,1.3836222061859889,0.14651843762045247,-0.9199300940845914,-0.4938186196654502,2.70805020110221,2.6888188391743224,1.9459101490553132,3.8918202981106265,1
Pyae Phyo Wai,MIDDLEOVERS,1,3,17,2,1,44,30,14.666666666666666,10.0,30.0,8.799999999999999,0,3.0,56.66666666666666,10.0,-0.722620504445314,1.1272714121098089,-0.49243320564340304,0.5251357672747813,2.751535313041949,2.3978952727983707,1.3862943611198906,3.4339872044851463,0
Qais Ahmad,MIDDLEOVERS,1,1,3,0,2,21,12,21.0,12.0,12.0,10.5,0,1.0,25.0,16.666666666666664,-0.722620504445314,-1.097720410612313,0.26756126269648717,1.1726955645825927,3.091042453358316,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
Qamar Mushtaque,MIDDLEOVERS,2,1,5,2,1,18,11,18.0,11.0,5.5,9.818181818181818,0,0.5,45.45454545454545,27.27272727272727,-0.722620504445314,0.33947526435173725,1.4766433714190401,0.9129790683361445,2.9444389791664403,2.4849066497880004,0.4054651081081644,1.8718021769015913,0
Qudratullah Mir Afzail,MIDDLEOVERS,2,2,5,1,0,15,18,7.5,9.0,9.0,5.0,0,1.0,27.77777777777778,5.555555555555555,-0.722620504445314,-0.9025456893208987,-0.9990961845366634,-0.9223508384720898,2.1400661634962708,2.302585092994046,0.6931471805599453,2.302585092994046,0
R Abdulkareem,MIDDLEOVERS,1,5,36,3,5,89,84,17.8,16.8,84.0,6.357142857142858,1,0.0,42.85714285714285,9.523809523809524,1.3836222061859889,0.15697422626106355,-0.5467185248105381,-0.4053913364196355,2.9338568698359033,2.8791984572980396,0.0,4.442651256490317,1
R Abdulkareem,MIDDLEOVERS,2,3,30,3,4,73,66,24.33333333333333,22.0,33.0,6.636363636363636,0,1.5,45.45454545454545,10.606060606060606,-0.722620504445314,0.33947526435173725,-0.42334279943068576,-0.2990312474806142,3.232121051618221,3.1354942159291497,0.9162907318741551,3.5263605246161616,0
R Agamiire,MIDDLEOVERS,1,1,11,0,0,1,12,1.0,12.0,12.0,0.5,0,1.0,91.66666666666666,0.0,-0.722620504445314,3.5864729003816285,-1.6324249081532387,-2.636479713698648,0.6931471805599453,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
R Ashwin,MIDDLEOVERS,1,11,127,14,16,372,342,33.81818181818182,31.09090909090909,342.0,6.526315789473685,1,0.0,37.13450292397661,8.771929824561402,1.3836222061859889,-0.24511504918139793,-0.632432186653383,-0.3409504012607422,3.5501397163822754,3.4685727841349263,0.0,5.83773044716594,1
R Ashwin,MIDDLEOVERS,2,22,163,27,18,487,443,22.13636363636364,20.13636363636364,221.5,6.595936794582393,1,21.0,36.794582392776526,10.15801354401806,1.3836222061859889,-0.2689988513591522,-0.47441979273692697,-0.314430540109824,3.141405563192207,3.0509949522290407,3.091042453358316,5.404927101606295,1
R Baaleri,MIDDLEOVERS,2,6,30,3,0,44,60,7.333333333333333,10.0,30.0,4.4,1,5.0,50.0,5.0,1.3836222061859889,0.6588520810104153,-1.0624290568983208,-1.1509013551689642,2.120263536200091,2.3978952727983707,1.791759469228055,3.4339872044851463,1
R Bakum,MIDDLEOVERS,1,2,6,2,0,29,24,14.5,12.0,24.0,7.25,0,2.0,25.0,8.333333333333332,-0.722620504445314,-1.097720410612313,-0.6824318227283758,-0.06528640085881061,2.740840023925201,2.5649493574615367,1.0986122886681096,3.2188758248682006,0
R Bakum,MIDDLEOVERS,2,5,19,7,0,47,42,9.4,8.4,21.0,6.714285714285714,1,4.0,45.23809523809524,16.666666666666664,1.3836222061859889,0.3242668445108481,0.26756126269648717,-0.2693493621953056,2.341805806147327,2.2407096892759584,1.6094379124341003,3.091042453358316,1
R Coker,MIDDLEOVERS,1,2,25,0,3,42,48,21.0,24.0,48.0,5.25,0,2.0,52.083333333333336,6.25,-0.722620504445314,0.805233121978976,-0.9199300940845914,-0.8271214565150588,3.091042453358316,3.2188758248682006,1.0986122886681096,3.8918202981106265,0
R Cunningham,MIDDLEOVERS,2,1,3,0,3,28,14,28.0,14.0,7.0,12.0,0,0.5,21.428571428571427,21.428571428571427,-0.722620504445314,-1.3486593379869887,0.8104144543678375,1.7440718563247788,3.367295829986474,2.70805020110221,0.4054651081081644,2.0794415416798357,0
R Dhawan,MIDDLEOVERS,1,1,5,5,0,30,18,30.0,18.0,18.0,10.0,0,1.0,27.77777777777778,27.77777777777778,-0.722620504445314,-0.9025456893208987,1.5342187099296383,0.9822368006685306,3.4339872044851463,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
R Dhiman,MIDDLEOVERS,1,3,21,4,1,61,48,20.33333333333333,16.0,48.0,7.625,0,3.0,43.75,10.416666666666668,-0.722620504445314,0.21970895810473312,-0.44493355137215973,0.0775576720767359,3.060270794691562,2.833213344056216,1.3862943611198906,3.8918202981106265,0
R Drake,MIDDLEOVERS,2,3,11,2,0,49,36,16.333333333333332,12.0,18.0,8.166666666666668,0,1.5,30.55555555555556,5.555555555555555,-0.722620504445314,-0.7073709680294842,-0.9990961845366634,0.2838879996503036,2.8526314299133175,2.5649493574615367,0.9162907318741551,2.9444389791664403,0
R Frylinck,MIDDLEOVERS,1,1,4,1,0,12,12,12.0,12.0,12.0,6.0,0,1.0,33.33333333333333,8.333333333333332,-0.722620504445314,-0.5121962467380706,-0.6824318227283758,-0.5414333106439657,2.5649493574615367,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
R Frylinck,MIDDLEOVERS,2,1,4,3,0,17,12,17.0,12.0,6.0,8.5,0,0.5,33.33333333333333,25.0,-0.722620504445314,-0.5121962467380706,1.2175543481213504,0.41086050892634446,2.8903717578961645,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
R Hekure,MIDDLEOVERS,1,7,51,10,6,202,174,28.857142857142858,24.857142857142858,174.0,6.965517241379311,1,0.0,29.310344827586203,9.195402298850574,1.3836222061859889,-0.7948630844704636,-0.5841566759602864,-0.1736508699823283,3.396424102909498,3.2525868822105126,0.0,5.1647859739235145,1
R Hekure,MIDDLEOVERS,2,1,10,4,1,44,30,44.0,30.0,15.0,8.799999999999999,0,0.5,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,0.5251357672747813,3.8066624897703196,3.4339872044851463,0.4054651081081644,2.772588722239781,0
R Klein,MIDDLEOVERS,1,1,2,2,0,18,12,18.0,12.0,12.0,9.0,0,1.0,16.666666666666664,16.666666666666664,-0.722620504445314,-1.683244574486556,0.26756126269648717,0.6013192728404065,2.9444389791664403,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
R Mahajan,MIDDLEOVERS,1,1,4,3,3,45,24,45.0,24.0,24.0,11.25,0,1.0,16.666666666666664,25.0,-0.722620504445314,-1.683244574486556,1.2175543481213504,1.4583837104536856,3.828641396489095,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
R Mangal,MIDDLEOVERS,2,2,11,8,7,122,66,61.0,33.0,33.0,11.09090909090909,0,1.0,16.666666666666664,22.727272727272727,-0.722620504445314,-1.683244574486556,0.9584653248236604,1.3977831946628474,4.127134385045092,3.5263605246161616,0.6931471805599453,3.5263605246161616,0
R McLaren,MIDDLEOVERS,1,2,17,10,2,82,54,41.0,27.0,54.0,9.11111111111111,0,2.0,31.48148148148148,22.22222222222222,-0.722620504445314,-0.6423127275990131,0.9008899863130627,0.6436434425990868,3.7376696182833684,3.332204510175204,1.0986122886681096,4.007333185232471,0
R McLaren,MIDDLEOVERS,2,2,19,10,1,80,66,40.0,33.0,33.0,7.272727272727273,0,1.0,28.78787878787879,16.666666666666664,-0.722620504445314,-0.8315730633967481,0.26756126269648717,-0.0566291843172621,3.713572066704308,3.5263605246161616,0.6931471805599453,3.5263605246161616,0
R Nehonde,MIDDLEOVERS,1,7,44,4,2,91,96,13.0,13.714285714285714,96.0,5.6875,1,0.0,45.83333333333333,6.25,1.3836222061859889,0.3660899990732935,-0.9199300940845914,-0.6604700380902545,2.639057329615259,2.6888188391743224,0.0,4.574710978503383,1
R Nehonde,MIDDLEOVERS,2,9,52,4,5,144,134,16.0,14.88888888888889,67.0,6.447761194029851,1,8.0,38.80597014925373,6.7164179104477615,1.3836222061859889,-0.1276729152385676,-0.8667588393033491,-0.370873223556746,2.833213344056216,2.765620052923688,2.1972245773362196,4.219507705176107,1
R Ngarava,MIDDLEOVERS,1,2,8,5,1,50,30,25.0,15.0,30.0,10.0,0,2.0,26.666666666666668,20.0,-0.722620504445314,-0.9806155778374644,0.6475584968664326,0.9822368006685306,3.258096538021482,2.772588722239781,1.0986122886681096,3.4339872044851463,0
R Ngarava,MIDDLEOVERS,2,4,21,8,1,78,60,19.5,15.0,30.0,7.800000000000001,1,3.0,35.0,15.0,1.3836222061859889,-0.3950914139632218,0.07756264561151481,0.1442182394466579,3.0204248861443626,2.772588722239781,1.3862943611198906,3.4339872044851463,1
R Nil,MIDDLEOVERS,1,1,7,2,0,33,30,33.0,30.0,30.0,6.6000000000000005,0,1.0,23.33333333333333,6.666666666666667,-0.722620504445314,-1.214825243387162,-0.8724304398133482,-0.31288279394709106,3.5263605246161616,3.4339872044851463,0.6931471805599453,3.4339872044851463,0
R Powell,MIDDLEOVERS,1,1,14,7,3,81,54,81.0,54.0,54.0,9.0,0,1.0,25.925925925925924,18.51851851851852,-0.722620504445314,-1.032662170181842,0.4786708372353459,0.6013192728404065,4.406719247264253,4.007333185232471,0.6931471805599453,4.007333185232471,0
R Powell,MIDDLEOVERS,2,1,8,4,2,60,36,60.0,36.0,18.0,10.0,0,0.5,22.22222222222222,16.666666666666664,-0.722620504445314,-1.2928951319037274,0.26756126269648717,0.9822368006685306,4.110873864173311,3.6109179126442243,0.4054651081081644,2.9444389791664403,0
R Rampaul,MIDDLEOVERS,2,5,26,15,3,117,79,23.4,15.8,39.5,8.886075949367088,1,4.0,32.91139240506329,22.78481012658228,1.3836222061859889,-0.5418430398456271,0.965024540603349,0.5579236051131516,3.1945831322991562,2.8213788864092133,1.6094379124341003,3.7013019741124933,1
R Ravindra,MIDDLEOVERS,1,5,28,8,6,115,84,23.0,16.8,84.0,8.214285714285715,1,0.0,33.33333333333333,16.666666666666664,1.3836222061859889,-0.5121962467380706,0.26756126269648717,0.3020269295468808,3.1780538303479458,2.8791984572980396,0.0,4.442651256490317,1
R Ravindra,MIDDLEOVERS,2,5,54,6,2,87,108,17.4,21.6,54.0,4.833333333333334,1,4.0,50.0,7.4074074074074066,1.3836222061859889,0.6588520810104153,-0.787986609997805,-0.9858370931101103,2.91235066461494,3.1179499062782403,1.6094379124341003,4.007333185232471,1
R Sakurano-Thomas,MIDDLEOVERS,2,2,11,5,0,46,42,23.0,21.0,21.0,6.571428571428572,0,1.0,26.190476190476197,11.904761904761903,-0.722620504445314,-1.0140741014874208,-0.27529192897486304,-0.32376615188503743,3.1780538303479458,3.091042453358316,0.6931471805599453,3.091042453358316,0
R Satheesan,MIDDLEOVERS,1,3,25,3,1,46,54,15.333333333333334,18.0,54.0,5.111111111111111,0,3.0,46.2962962962963,7.4074074074074066,-0.722620504445314,0.3986191192885296,-0.787986609997805,-0.8800266687134095,2.793208009442517,2.9444389791664403,1.3862943611198906,4.007333185232471,0
R Satheesan,MIDDLEOVERS,2,2,15,7,1,85,54,42.5,27.0,27.0,9.444444444444445,0,1.0,27.77777777777778,14.814814814814811,-0.722620504445314,-0.9025456893208987,0.05645168815762856,0.7706159518751284,3.7727609380946383,3.332204510175204,0.6931471805599453,3.332204510175204,0
R Sharma,MIDDLEOVERS,1,1,13,2,2,34,28,34.0,28.0,28.0,7.285714285714285,0,1.0,46.42857142857143,14.285714285714285,-0.722620504445314,0.4079131536357399,-0.0038653331391878556,-0.051682203436378,3.5553480614894135,3.367295829986474,0.6931471805599453,3.367295829986474,0
R Shepherd,MIDDLEOVERS,1,7,40,15,6,153,108,21.857142857142858,15.428571428571429,108.0,8.5,1,0.0,37.03703703703704,19.444444444444446,1.3836222061859889,-0.2519632850161846,0.5842256245047753,0.41086050892634446,3.1292636661785136,2.7990219793079367,0.0,4.6913478822291435,1
R Shepherd,MIDDLEOVERS,2,3,20,12,6,144,84,48.0,28.0,42.0,10.285714285714285,0,1.5,23.809523809523807,21.428571428571427,-0.722620504445314,-1.181366719737205,0.8104144543678375,1.0910703800479942,3.8918202981106265,3.367295829986474,0.9162907318741551,3.7612001156935624,0
R Telemachus,MIDDLEOVERS,2,1,10,4,0,27,24,27.0,24.0,12.0,6.75,0,0.5,41.66666666666667,16.666666666666664,-0.722620504445314,0.07332791713617277,0.26756126269648717,-0.2557451647728727,3.332204510175204,3.2188758248682006,0.4054651081081644,2.5649493574615367,0
R Thapliyal,MIDDLEOVERS,2,1,3,0,0,12,12,12.0,12.0,6.0,6.0,0,0.5,25.0,0.0,-0.722620504445314,-1.097720410612313,-1.6324249081532387,-0.5414333106439657,2.5649493574615367,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
R Trumpelmann,MIDDLEOVERS,1,2,22,6,1,62,54,31.0,27.0,54.0,6.888888888888889,0,2.0,40.74074074074074,12.962962962962962,-0.722620504445314,0.008269676705701006,-0.15465788638122963,-0.20283995257452195,3.4657359027997265,3.332204510175204,1.0986122886681096,4.007333185232471,0
R Vinay Kumar,MIDDLEOVERS,1,2,4,0,0,4,6,2.0,3.0,6.0,4.0,0,2.0,66.66666666666666,0.0,-0.722620504445314,1.8299004087589001,-1.6324249081532387,-1.3032683663002138,1.0986122886681096,1.3862943611198906,1.0986122886681096,1.9459101490553132,0
R Vinay Kumar,MIDDLEOVERS,2,1,8,2,2,26,18,26.0,18.0,9.0,8.666666666666666,0,0.5,44.44444444444444,22.22222222222222,-0.722620504445314,0.2685026384275866,0.9008899863130627,0.47434676356436495,3.295836866004329,2.9444389791664403,0.4054651081081644,2.302585092994046,0
RA Jadeja,MIDDLEOVERS,1,20,182,32,26,570,498,28.5,24.9,498.0,6.867469879518072,1,0.0,36.54618473895582,11.646586345381529,1.3836222061859889,-0.28645199078655503,-0.3047237285233093,-0.21099882867258093,3.3843902633457743,3.254242968705492,0.0,6.212606095751519,1
RA Jadeja,MIDDLEOVERS,2,13,132,19,19,403,354,31.0,27.23076923076923,177.0,6.830508474576272,1,12.0,37.28813559322034,10.734463276836156,1.3836222061859889,-0.23432037235707376,-0.40870500150426287,-0.2250780756680659,3.4657359027997265,3.3404124905930335,2.5649493574615367,5.181783550292085,1
RA Reifer,MIDDLEOVERS,2,1,5,1,1,24,18,24.0,18.0,9.0,8.0,0,0.5,27.77777777777778,11.11111111111111,-0.722620504445314,-0.9025456893208987,-0.365767460920088,0.22040174501228244,3.2188758248682006,2.9444389791664403,0.4054651081081644,2.302585092994046,0
RAS Lakmal,MIDDLEOVERS,2,2,7,2,0,22,18,11.0,9.0,9.0,7.333333333333334,0,1.0,38.88888888888889,11.11111111111111,-0.722620504445314,-0.12184680415524153,-0.365767460920088,-0.03354327353980005,2.4849066497880004,2.302585092994046,0.6931471805599453,2.302585092994046,0
RD Atangana,MIDDLEOVERS,1,1,14,1,0,25,30,25.0,30.0,30.0,5.0,0,1.0,46.66666666666666,3.333333333333333,-0.722620504445314,0.42464241546071746,-1.2524276739832934,-0.9223508384720898,3.258096538021482,3.4339872044851463,0.6931471805599453,3.4339872044851463,0
RD Berrington,MIDDLEOVERS,1,6,54,14,8,264,210,44.0,35.0,210.0,7.542857142857143,1,0.0,25.71428571428571,10.476190476190476,1.3836222061859889,-1.0475326251373782,-0.43814788647626796,0.046268018005139945,3.8066624897703196,3.58351893845611,0.0,5.351858133476067,1
RD Berrington,MIDDLEOVERS,2,11,36,13,5,157,120,14.272727272727272,10.909090909090908,60.0,7.85,1,10.0,30.0,15.0,1.3836222061859889,-0.7464059122877674,0.07756264561151481,0.1632641158380637,2.726068706604888,2.477302050402781,2.3978952727983707,4.110873864173311,1
RD Chahar,MIDDLEOVERS,2,5,21,5,5,102,78,20.4,15.6,39.0,7.846153846153847,1,4.0,26.923076923076923,12.82051282051282,1.3836222061859889,-0.9625994497182571,-0.17089708442268028,0.16179904842334047,3.0633909220278057,2.8094026953624973,1.6094379124341003,3.6888794541139363,1
RDB Ahir,MIDDLEOVERS,2,4,18,0,0,15,30,3.75,7.5,15.0,3.0,1,3.0,60.0,0.0,1.3836222061859889,1.3614810776595065,-1.6324249081532387,-1.6841858941283379,1.55814461804655,2.1400661634962708,1.3862943611198906,2.772588722239781,1
RE van der Merwe,MIDDLEOVERS,1,18,126,19,14,385,354,21.38888888888889,19.666666666666668,354.0,6.525423728813559,1,0.0,35.59322033898305,9.322033898305085,1.3836222061859889,-0.3534100328060722,-0.5697207786949173,-0.34129020280207023,3.1085648040505185,3.028522096376982,0.0,5.872117789475416,1
RE van der Merwe,MIDDLEOVERS,2,16,148,19,12,363,366,22.6875,22.875,183.0,5.950819672131147,1,15.0,40.43715846994536,8.469945355191257,1.3836222061859889,-0.01306089392724014,-0.6668581655902631,-0.5601669595535457,3.164947482842645,3.1728318863667937,2.772588722239781,5.214935757608986,1
RG Aga,MIDDLEOVERS,1,3,27,4,0,51,66,17.0,22.0,66.0,4.636363636363637,0,3.0,40.909090909090914,6.0606060606060606,-0.722620504445314,0.02009844769305978,-0.9415208460260656,-1.0608663031368621,2.8903717578961645,3.1354942159291497,1.3862943611198906,4.204692619390966,0
RG Aga,MIDDLEOVERS,2,4,24,6,1,50,48,12.5,12.0,24.0,6.25,1,3.0,50.0,14.583333333333334,1.3836222061859889,0.6588520810104153,0.03006299134027172,-0.4462039286869347,2.6026896854443837,2.5649493574615367,1.3862943611198906,3.2188758248682006,1
RG Sharma,MIDDLEOVERS,1,1,5,2,2,44,32,44.0,32.0,32.0,8.25,0,1.0,15.625,12.5,-0.722620504445314,-1.7564350949708363,-0.2074352800159441,0.31563112696931345,3.8066624897703196,3.4965075614664802,0.6931471805599453,3.4965075614664802,0
RJ Campbell,MIDDLEOVERS,1,1,6,1,0,26,24,26.0,24.0,24.0,6.5,0,1.0,25.0,4.166666666666666,-0.722620504445314,-1.097720410612313,-1.1574283654408073,-0.3509745467299037,3.295836866004329,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
RJ Campbell,MIDDLEOVERS,2,3,8,3,0,28,24,9.333333333333334,8.0,12.0,7.0,0,1.5,33.33333333333333,12.5,-0.722620504445314,-0.5121962467380706,-0.2074352800159441,-0.16051578281584164,2.3353749158170367,2.1972245773362196,0.9162907318741551,2.5649493574615367,0
RJ Gleeson,MIDDLEOVERS,1,3,14,2,0,25,30,8.333333333333334,10.0,30.0,5.0,0,3.0,46.66666666666666,6.666666666666667,-0.722620504445314,0.42464241546071746,-0.8724304398133482,-0.9223508384720898,2.2335922215070942,2.3978952727983707,1.3862943611198906,3.4339872044851463,0
RJ Hatchman,MIDDLEOVERS,1,1,5,4,2,39,18,39.0,18.0,18.0,13.0,0,1.0,27.77777777777778,33.33333333333333,-0.722620504445314,-0.9025456893208987,2.1675474335462126,2.1249893841529026,3.6888794541139363,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
RJ Hatchman,MIDDLEOVERS,2,1,17,8,5,115,66,115.0,66.0,33.0,10.454545454545457,0,0.5,25.75757575757576,19.696969696969692,-0.722620504445314,-1.0444909411691998,0.6130132937600734,1.1553811314994968,4.7535901911063645,4.204692619390966,0.4054651081081644,3.5263605246161616,0
RJ Nicol,MIDDLEOVERS,1,4,23,3,5,75,60,18.75,15.0,60.0,7.5,1,0.0,38.333333333333336,13.333333333333334,1.3836222061859889,-0.16088174841352448,-0.11243597147345774,0.0299429810982204,2.9831534913471307,2.772588722239781,0.0,4.110873864173311,1
RJ Nicol,MIDDLEOVERS,2,1,10,7,1,61,42,61.0,42.0,21.0,8.714285714285714,0,0.5,23.809523809523807,19.047619047619047,-0.722620504445314,-1.181366719737205,0.5389878585321626,0.4924856934609422,4.127134385045092,3.7612001156935624,0.4054651081081644,3.091042453358316,0
RJ Peterson,MIDDLEOVERS,1,7,37,5,4,96,90,13.714285714285714,12.857142857142858,90.0,6.4,1,0.0,41.11111111111111,10.0,1.3836222061859889,0.034292972877889315,-0.49243320564340304,-0.38906629951271593,2.6888188391743224,2.6288008294480694,0.0,4.51085950651685,1
RJ Peterson,MIDDLEOVERS,2,10,48,12,14,214,144,21.4,14.4,72.0,8.916666666666668,1,9.0,33.33333333333333,18.055555555555557,1.3836222061859889,-0.5121962467380706,0.4258934436006314,0.5695761455213966,3.109060958860994,2.7343675094195836,2.302585092994046,4.290459441148391,1
RJ Trott,MIDDLEOVERS,1,8,45,8,3,109,108,13.625,13.5,108.0,6.055555555555555,1,0.0,41.66666666666667,10.185185185185183,1.3836222061859889,0.07332791713617277,-0.4713222481895174,-0.5202712257646256,2.68273239311792,2.6741486494265287,0.0,4.6913478822291435,1
RJ Trott,MIDDLEOVERS,2,4,29,7,4,110,96,27.5,24.0,48.0,6.875,1,3.0,30.20833333333333,11.458333333333332,1.3836222061859889,-0.7317678081909117,-0.3261844156940521,-0.20813047379435715,3.349904087274605,3.2188758248682006,1.3862943611198906,3.8918202981106265,1
RJG Palmer,MIDDLEOVERS,1,1,9,1,0,11,18,11.0,18.0,18.0,3.666666666666667,0,1.0,50.0,5.555555555555555,-0.722620504445314,0.6588520810104153,-0.9990961845366634,-1.430240875576255,2.4849066497880004,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
RJG Palmer,MIDDLEOVERS,2,1,4,1,0,20,18,20.0,18.0,9.0,6.666666666666667,0,0.5,22.22222222222222,5.555555555555555,-0.722620504445314,-1.2928951319037274,-0.9990961845366634,-0.28748829209188287,3.044522437723423,2.9444389791664403,0.4054651081081644,2.302585092994046,0
RJW Topley,MIDDLEOVERS,2,1,8,10,3,89,48,89.0,48.0,24.0,11.125,0,0.5,16.666666666666664,27.08333333333333,-0.722620504445314,-1.683244574486556,1.4550526194775657,1.41076901947517,4.499809670330265,3.8918202981106265,0.4054651081081644,3.2188758248682006,0
