Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
Dawlat Zadran,POWERPLAY,2,6,75,21,7,173,150,28.83333333333333,25.0,75.0,6.92,1,5.0,50.0,18.666666666666668,1.3836222061859889,0.6588520810104153,0.49555960319845466,-0.19098918504209159,3.3956263366127,3.258096538021482,1.791759469228055,4.330733340286331,0
Dawood Ahmadzai,POWERPLAY,2,4,45,9,1,72,78,18.0,19.5,39.0,5.538461538461538,1,3.0,57.692307692307686,12.82051282051282,1.3836222061859889,1.1993359245866388,-0.17089708442268028,-0.7172414004107922,2.9444389791664403,3.0204248861443626,1.3862943611198906,3.6888794541139363,0
Delawar Khan,POWERPLAY,1,1,9,1,0,14,18,14.0,18.0,18.0,4.666666666666667,0,1.0,50.0,5.555555555555555,-0.722620504445314,0.6588520810104153,-0.9990961845366634,-1.049323347748131,2.70805020110221,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
Delawar Khan,POWERPLAY,2,1,14,4,0,32,30,32.0,30.0,15.0,6.4,0,0.5,46.66666666666666,13.333333333333334,-0.722620504445314,0.42464241546071746,-0.11243597147345774,-0.38906629951271593,3.4965075614664802,3.4339872044851463,0.4054651081081644,2.772588722239781,1
E Chigumbura,POWERPLAY,1,6,27,10,2,79,60,13.166666666666666,10.0,60.0,7.9,1,0.0,45.0,20.0,1.3836222061859889,0.30753758268586956,0.6475584968664326,0.18230999222947017,2.6508917872622613,2.3978952727983707,0.0,4.110873864173311,0
E Ernest,POWERPLAY,1,1,5,0,0,1,6,1.0,6.0,6.0,1.0,0,1.0,83.33333333333334,0.0,-0.722620504445314,3.000948736507387,-1.6324249081532387,-2.446020949784586,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
E Isaneez,POWERPLAY,1,1,15,5,0,30,26,30.0,26.0,26.0,6.9230769230769225,0,1.0,57.692307692307686,19.230769230769237,-0.722620504445314,1.1993359245866388,0.5598668274425999,-0.18981713111031295,3.4339872044851463,3.295836866004329,0.6931471805599453,3.295836866004329,1
E Jabarkhel,POWERPLAY,1,1,29,6,1,64,60,64.0,60.0,60.0,6.4,0,1.0,48.333333333333336,11.666666666666666,-0.722620504445314,0.5417472482355669,-0.3024345885584305,-0.38906629951271593,4.174387269895637,4.110873864173311,0.6931471805599453,4.110873864173311,1
E Karimi,POWERPLAY,1,1,10,3,2,35,24,35.0,24.0,24.0,8.75,0,1.0,41.66666666666667,20.833333333333336,-0.722620504445314,0.07332791713617277,0.7425578054089192,0.5060898908833755,3.58351893845611,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
E Ochieng,POWERPLAY,1,1,9,1,1,19,18,19.0,18.0,18.0,6.333333333333334,0,1.0,50.0,11.11111111111111,-0.722620504445314,0.6588520810104153,-0.365767460920088,-0.4144608013679241,2.995732273553991,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
E Ochieng,POWERPLAY,2,1,8,0,2,22,18,22.0,18.0,9.0,7.333333333333334,0,0.5,44.44444444444444,11.11111111111111,-0.722620504445314,0.2685026384275866,-0.365767460920088,-0.03354327353980005,3.1354942159291497,2.9444389791664403,0.4054651081081644,2.302585092994046,1
E Otieno,POWERPLAY,1,2,62,20,3,156,120,78.0,60.0,120.0,7.800000000000001,0,2.0,51.66666666666667,19.166666666666668,-0.722620504445314,0.7759569137852641,0.5525591883239465,0.1442182394466579,4.3694478524670215,4.110873864173311,1.0986122886681096,4.795790545596741,1
E Otieno,POWERPLAY,2,11,107,19,2,170,180,15.454545454545457,16.363636363636363,90.0,5.666666666666666,1,10.0,59.44444444444444,11.666666666666666,1.3836222061859889,1.3224461334012236,-0.3024345885584305,-0.6684058199200072,2.8006017584674554,2.854378155248259,2.3978952727983707,4.51085950651685,0
E Packard,POWERPLAY,1,2,22,10,0,67,54,33.5,27.0,54.0,7.444444444444445,0,2.0,40.74074074074074,18.51851851851852,-0.722620504445314,0.008269676705701006,0.4786708372353459,0.008780896218880249,3.5409593240373143,3.332204510175204,1.0986122886681096,4.007333185232471,1
E Packard,POWERPLAY,2,1,17,4,0,25,30,25.0,30.0,15.0,5.0,0,0.5,56.66666666666666,13.333333333333334,-0.722620504445314,1.1272714121098089,-0.11243597147345774,-0.9223508384720898,3.258096538021482,3.4339872044851463,0.4054651081081644,2.772588722239781,1
E Samson,POWERPLAY,2,2,7,2,0,19,18,9.5,9.0,9.0,6.333333333333334,0,1.0,38.88888888888889,11.11111111111111,-0.722620504445314,-0.12184680415524153,-0.365767460920088,-0.4144608013679241,2.3513752571634776,2.302585092994046,0.6931471805599453,2.302585092994046,1
E Schiferli,POWERPLAY,1,1,29,10,1,94,72,94.0,72.0,72.0,7.833333333333334,0,1.0,40.27777777777778,15.27777777777778,-0.722620504445314,-0.02425944350953463,0.10922908179234386,0.15691549037426197,4.553876891600541,4.290459441148391,0.6931471805599453,4.290459441148391,1
E Sebareme,POWERPLAY,1,6,47,8,1,61,78,10.166666666666666,13.0,78.0,4.6923076923076925,1,0.0,60.256410256410255,11.538461538461538,1.3836222061859889,1.3794972057787138,-0.317049866795736,-1.039556231649974,2.412933150162911,2.639057329615259,0.0,4.3694478524670215,0
E Sebareme,POWERPLAY,2,3,25,4,3,52,48,17.333333333333332,16.0,24.0,6.5,0,1.5,52.083333333333336,14.583333333333334,-0.722620504445314,0.805233121978976,0.03006299134027172,-0.3509745467299037,2.908720896564361,2.833213344056216,0.9162907318741551,3.2188758248682006,1
EB Ringera,POWERPLAY,1,7,52,13,3,113,102,16.142857142857142,14.571428571428571,102.0,6.647058823529412,1,0.0,50.98039215686274,15.68627450980392,1.3836222061859889,0.7277372767603258,0.15579737029356208,-0.29495726322576765,2.841581593726733,2.7454377331738304,0.0,4.634728988229636,0
EB Ringera,POWERPLAY,2,2,17,5,2,50,36,25.0,18.0,18.0,8.333333333333332,0,1.0,47.22222222222222,19.444444444444446,-0.722620504445314,0.46367735971900087,0.5842256245047753,0.34737425428832336,3.258096538021482,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
ED Silva,POWERPLAY,1,2,4,1,0,6,6,3.0,3.0,6.0,6.0,0,2.0,66.66666666666666,16.666666666666664,-0.722620504445314,1.8299004087589001,0.26756126269648717,-0.5414333106439657,1.3862943611198906,1.3862943611198906,1.0986122886681096,1.9459101490553132,1
EH Hutchinson,POWERPLAY,1,2,25,4,0,26,42,13.0,21.0,42.0,3.7142857142857135,0,2.0,59.523809523809526,9.523809523809524,-0.722620504445314,1.3280225540095498,-0.5467185248105381,-1.4121019456796782,2.639057329615259,3.091042453358316,1.0986122886681096,3.7612001156935624,1
EHSN Silva,POWERPLAY,2,1,12,4,2,40,30,40.0,30.0,15.0,8.0,0,0.5,40.0,20.0,-0.722620504445314,-0.04377691563867611,0.6475584968664326,0.22040174501228244,3.713572066704308,3.4339872044851463,0.4054651081081644,2.772588722239781,1
EJB Miles,POWERPLAY,1,3,33,10,1,77,72,25.666666666666668,24.0,72.0,6.416666666666666,0,3.0,45.83333333333333,15.27777777777778,-0.722620504445314,0.3660899990732935,0.10922908179234386,-0.3827176740489142,3.283414346005772,3.2188758248682006,1.3862943611198906,4.290459441148391,1
EJB Miles,POWERPLAY,2,4,36,7,1,82,78,20.5,19.5,39.0,6.307692307692308,1,3.0,46.15384615384615,10.256410256410255,1.3836222061859889,0.38861015922230313,-0.46320264916879195,-0.42422791746608113,3.068052935133617,3.0204248861443626,1.3862943611198906,3.6888794541139363,0
EMDY Munaweera,POWERPLAY,2,1,4,2,0,22,18,22.0,18.0,9.0,7.333333333333334,0,0.5,22.22222222222222,11.11111111111111,-0.722620504445314,-1.2928951319037274,-0.365767460920088,-0.03354327353980005,3.1354942159291497,2.9444389791664403,0.4054651081081644,2.302585092994046,1
EP Thompson,POWERPLAY,2,1,8,1,1,18,18,18.0,18.0,9.0,6.0,0,0.5,44.44444444444444,11.11111111111111,-0.722620504445314,0.2685026384275866,-0.365767460920088,-0.5414333106439657,2.9444389791664403,2.9444389791664403,0.4054651081081644,2.302585092994046,1
Ebadat Hossain,POWERPLAY,2,2,8,0,0,6,12,3.0,6.0,6.0,3.0,0,1.0,66.66666666666666,0.0,-0.722620504445314,1.8299004087589001,-1.6324249081532387,-1.6841858941283379,1.3862943611198906,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
Ehsan Khan,POWERPLAY,1,5,64,17,0,123,132,24.6,26.4,132.0,5.590909090909091,1,0.0,48.48484848484848,12.87878787878788,1.3836222061859889,0.5523931421241888,-0.16425377613299558,-0.6972632083918346,3.242592351485517,3.3105430133940246,0.0,4.890349128221754,0
Ehsan Khan,POWERPLAY,2,7,64,15,2,113,108,16.142857142857142,15.428571428571429,54.0,6.277777777777778,1,6.0,59.25925925925925,15.74074074074074,1.3836222061859889,1.309434485315129,0.16200647542705815,-0.43562288624726464,2.841581593726733,2.7990219793079367,1.9459101490553132,4.007333185232471,0
Ehsan Nawaz,POWERPLAY,2,1,2,2,1,14,6,14.0,6.0,3.0,14.0,0,0.5,33.33333333333333,50.0,-0.722620504445314,-0.5121962467380706,4.06753360439594,2.5059069119810267,2.70805020110221,1.9459101490553132,0.4054651081081644,1.3862943611198906,1
Elan Talker,POWERPLAY,2,2,13,6,1,34,24,17.0,12.0,12.0,8.5,0,1.0,54.16666666666666,29.166666666666668,-0.722620504445314,0.9516141629475359,1.692550890833782,0.41086050892634446,2.8903717578961645,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
F Damiao Couana,POWERPLAY,1,2,53,8,2,111,102,55.5,51.0,102.0,6.529411764705882,0,2.0,51.9607843137255,9.803921568627452,-0.722620504445314,0.7966224725102375,-0.5147859841239879,-0.3397710900290765,4.034240638152395,3.9512437185814275,1.0986122886681096,4.634728988229636,1
F Damiao Couana,POWERPLAY,2,7,37,8,1,72,66,10.285714285714286,9.428571428571429,33.0,6.545454545454545,1,6.0,56.060606060606055,13.636363636363637,1.3836222061859889,1.0846878365553188,-0.07789076836709911,-0.3336601136468073,2.423537703411708,2.344549292093078,1.9459101490553132,3.5263605246161616,0
F Hand,POWERPLAY,1,1,5,7,1,48,24,48.0,24.0,24.0,12.0,0,1.0,20.833333333333336,33.33333333333333,-0.722620504445314,-1.3904824925494343,2.1675474335462126,1.7440718563247788,3.8918202981106265,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
F Hand,POWERPLAY,2,1,3,0,0,7,6,7.0,6.0,3.0,7.0,0,0.5,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-0.16051578281584164,2.0794415416798357,1.9459101490553132,0.4054651081081644,1.3862943611198906,1
F Nsubuga,POWERPLAY,1,12,171,22,0,161,258,13.416666666666666,21.5,258.0,3.744186046511628,1,0.0,66.27906976744185,8.527131782945736,1.3836222061859889,1.802666726718238,-0.6603389602766347,-1.4007123850469432,2.6683849447097785,3.1135153092103742,0.0,5.556828061699537,0
F Nsubuga,POWERPLAY,2,19,178,28,5,218,276,11.473684210526317,14.526315789473683,138.0,4.739130434782608,1,18.0,64.4927536231884,11.956521739130435,1.3836222061859889,1.6771549747047505,-0.26939135080452203,-1.0217206283402962,2.523621161968691,2.7425363771733795,2.9444389791664403,4.9344739331306915,0
F Stoman,POWERPLAY,1,1,9,4,0,23,18,23.0,18.0,18.0,7.666666666666666,0,1.0,50.0,22.22222222222222,-0.722620504445314,0.6588520810104153,0.9008899863130627,0.09342923573624086,3.1780538303479458,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
F Stoman,POWERPLAY,2,2,10,0,0,3,12,1.5,6.0,6.0,1.5,0,1.0,83.33333333333334,0.0,-0.722620504445314,3.000948736507387,-1.6324249081532387,-2.255562185870524,0.9162907318741551,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
FA Allen,POWERPLAY,1,7,40,12,2,79,78,11.285714285714286,11.142857142857142,78.0,6.076923076923077,1,0.0,51.28205128205128,17.94871794871795,1.3836222061859889,0.7489327216064522,0.4137140450695433,-0.5121319623494948,2.5084371471981943,2.496741107435003,0.0,4.3694478524670215,0
FA Allen,POWERPLAY,2,4,32,11,4,86,60,21.5,15.0,30.0,8.6,1,3.0,53.333333333333336,25.0,1.3836222061859889,0.8930617465601125,1.2175543481213504,0.44895226170915675,3.1135153092103742,2.772588722239781,1.3862943611198906,3.4339872044851463,0
FA Cossa,POWERPLAY,1,1,13,4,0,27,24,27.0,24.0,24.0,6.75,0,1.0,54.16666666666666,16.666666666666664,-0.722620504445314,0.9516141629475359,0.26756126269648717,-0.2557451647728727,3.332204510175204,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
FA Cossa,POWERPLAY,2,1,9,2,1,19,18,19.0,18.0,9.0,6.333333333333334,0,0.5,50.0,16.666666666666664,-0.722620504445314,0.6588520810104153,0.26756126269648717,-0.4144608013679241,2.995732273553991,2.9444389791664403,0.4054651081081644,2.302585092994046,1
FH Edwards,POWERPLAY,1,4,55,18,2,137,114,34.25,28.5,114.0,7.2105263157894735,1,0.0,48.24561403508772,17.543859649122805,1.3836222061859889,0.5355838359842588,0.3675605348464727,-0.08032261906255245,3.5624655292582776,3.3843902633457743,0.0,4.74493212836325,0
FH Edwards,POWERPLAY,2,3,55,19,3,165,125,55.0,41.66666666666666,62.5,7.92,0,1.5,44.0,17.599999999999998,-0.722620504445314,0.23727468302096041,0.37396048826407186,0.1899283427860325,4.02535169073515,3.7534179752515073,0.9162907318741551,4.151039905898646,1
FJ Klaassen,POWERPLAY,1,5,96,28,5,225,192,45.0,38.4,192.0,7.03125,1,0.0,50.0,17.1875,1.3836222061859889,0.6588520810104153,0.32693583053554137,-0.14861211007121275,3.828641396489095,3.673765816303888,0.0,5.262690188904886,0
FJ Klaassen,POWERPLAY,2,12,108,28,4,227,210,18.916666666666668,17.5,105.0,6.485714285714286,1,11.0,51.42857142857142,15.23809523809524,1.3836222061859889,0.7592276519602851,0.10470530519508263,-0.3564162256988769,2.99155690214351,2.917770732084279,2.4849066497880004,4.663439094112067,0
Faheem Ashraf,POWERPLAY,1,3,48,9,4,93,90,31.0,30.0,90.0,6.200000000000001,0,3.0,53.333333333333336,14.444444444444445,-0.722620504445314,0.8930617465601125,0.014229773249857292,-0.4652498050783405,3.4657359027997265,3.4339872044851463,1.3862943611198906,4.51085950651685,1
Faheem Ashraf,POWERPLAY,2,11,95,26,7,202,186,18.363636363636363,16.90909090909091,93.0,6.516129032258064,1,10.0,51.075268817204304,17.741935483870968,1.3836222061859889,0.7344035860264467,0.3901410156545343,-0.34483071563590184,2.9633968929110543,2.885308455939618,2.3978952727983707,4.543294782270004,0
Faheem Nazir,POWERPLAY,1,1,12,0,1,12,18,12.0,18.0,18.0,4.0,0,1.0,66.66666666666666,5.555555555555555,-0.722620504445314,1.8299004087589001,-0.9990961845366634,-1.3032683663002138,2.5649493574615367,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
Faheem Nazir,POWERPLAY,2,2,10,0,0,2,12,1.0,6.0,6.0,1.0,0,1.0,83.33333333333334,0.0,-0.722620504445314,3.000948736507387,-1.6324249081532387,-2.446020949784586,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
Fanyan Mughal,POWERPLAY,1,7,83,16,2,156,150,22.285714285714285,21.428571428571427,150.0,6.24,1,0.0,55.333333333333336,12.0,1.3836222061859889,1.0335875458899308,-0.2644348651414359,-0.4500131039652159,3.147840051751449,3.1103356562929947,0.0,5.017279836814924,0
Fanyan Mughal,POWERPLAY,2,2,34,17,3,133,86,66.5,43.0,43.0,9.27906976744186,0,1.0,39.53488372093023,23.25581395348837,-0.722620504445314,-0.07645733408747112,1.0187185860556813,0.707621838745929,4.212127597878484,3.784189633918261,0.6931471805599453,3.784189633918261,1
Fareed Ahmad,POWERPLAY,1,4,40,14,5,123,84,30.75,21.0,84.0,8.785714285714285,1,0.0,47.61904761904761,22.61904761904762,1.3836222061859889,0.49155946276063117,0.9461277522856755,0.5196940883058081,3.457892725338701,3.091042453358316,0.0,4.442651256490317,0
Fareed Ahmad,POWERPLAY,2,7,52,21,2,153,120,21.857142857142858,17.142857142857142,60.0,7.649999999999999,1,6.0,43.333333333333336,19.166666666666668,1.3836222061859889,0.19043274991102116,0.5525591883239465,0.08708061027243846,3.1292636661785136,2.8982769374032777,1.9459101490553132,4.110873864173311,0
Farhad Reza,POWERPLAY,1,1,3,1,0,15,12,15.0,12.0,12.0,7.5,0,1.0,25.0,8.333333333333332,-0.722620504445314,-1.097720410612313,-0.6824318227283758,0.0299429810982204,2.772588722239781,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
Farhan Ahmed,POWERPLAY,2,1,5,2,0,13,12,13.0,12.0,6.0,6.5,0,0.5,41.66666666666667,16.666666666666664,-0.722620504445314,0.07332791713617277,0.26756126269648717,-0.3509745467299037,2.639057329615259,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
Fayaz Khan,POWERPLAY,1,3,25,4,0,27,36,9.0,12.0,36.0,4.5,0,3.0,69.44444444444444,11.11111111111111,-0.722620504445314,2.0250751300503147,-0.365767460920088,-1.1128096023861518,2.302585092994046,2.5649493574615367,1.3862943611198906,3.6109179126442243,1
Fayaz Khan,POWERPLAY,2,1,9,3,1,26,18,26.0,18.0,9.0,8.666666666666666,0,0.5,50.0,22.22222222222222,-0.722620504445314,0.6588520810104153,0.9008899863130627,0.47434676356436495,3.295836866004329,2.9444389791664403,0.4054651081081644,2.302585092994046,1
Fayyaz Butt,POWERPLAY,1,3,50,14,2,132,108,44.0,36.0,108.0,7.333333333333334,0,3.0,46.2962962962963,14.814814814814811,-0.722620504445314,0.3986191192885296,0.05645168815762856,-0.03354327353980005,3.8066624897703196,3.6109179126442243,1.3862943611198906,4.6913478822291435,1
Fayyaz Butt,POWERPLAY,2,3,33,8,2,90,78,30.0,26.0,39.0,6.9230769230769225,0,1.5,42.30769230769231,12.82051282051282,-0.722620504445314,0.11836823743419105,-0.17089708442268028,-0.18981713111031295,3.4339872044851463,3.295836866004329,0.9162907318741551,3.6888794541139363,1
Fazalhaq Farooqi,POWERPLAY,1,8,90,16,1,114,144,14.25,18.0,144.0,4.75,1,0.0,62.5,11.805555555555555,1.3836222061859889,1.5371383268217793,-0.28660137046801604,-1.0175802204291209,2.7245795030534206,2.9444389791664403,0.0,4.976733742420574,0
Fazalhaq Farooqi,POWERPLAY,2,7,85,19,3,154,156,22.0,22.285714285714285,78.0,5.923076923076923,1,6.0,54.48717948717948,14.102564102564102,1.3836222061859889,0.9741343230965456,-0.02474430204962433,-0.5707346589384367,3.1354942159291497,3.147840051751449,1.9459101490553132,4.3694478524670215,0
Fazil Rahman,POWERPLAY,1,3,14,5,0,27,24,9.0,8.0,24.0,6.75,0,3.0,58.333333333333336,20.833333333333336,-0.722620504445314,1.244376244884658,0.7425578054089192,-0.2557451647728727,2.302585092994046,2.1972245773362196,1.3862943611198906,3.2188758248682006,1
Fazil Rahman,POWERPLAY,2,3,18,5,3,45,30,15.0,10.0,15.0,9.0,0,1.5,60.0,26.666666666666668,-0.722620504445314,1.3614810776595065,1.4075529652063232,0.6013192728404065,2.772588722239781,2.3978952727983707,0.9162907318741551,2.772588722239781,1
Fitri Sham,POWERPLAY,1,6,53,9,5,94,90,15.666666666666666,15.0,90.0,6.266666666666668,1,0.0,58.88888888888889,15.555555555555555,1.3836222061859889,1.2834111891429412,0.14089551797317232,-0.439855303223132,2.8134107167600364,2.772588722239781,0.0,4.51085950651685,0
Fitri Sham,POWERPLAY,2,7,49,16,5,129,102,18.428571428571427,14.571428571428571,51.0,7.588235294117647,1,6.0,48.03921568627451,20.588235294117645,1.3836222061859889,0.5210816895105934,0.7146168323081874,0.06355335120070181,2.9667447366807385,2.7454377331738304,1.9459101490553132,3.9512437185814275,0
G Axtell,POWERPLAY,2,1,21,4,1,37,36,37.0,36.0,18.0,6.166666666666666,0,0.5,58.333333333333336,13.88888888888889,-0.722620504445314,1.244376244884658,-0.04910309911180022,-0.4779470560059453,3.6375861597263857,3.6109179126442243,0.4054651081081644,2.9444389791664403,1
G Bakiweyem,POWERPLAY,1,3,54,11,2,91,90,30.33333333333333,30.0,90.0,6.066666666666666,0,3.0,60.0,14.444444444444445,-0.722620504445314,1.3614810776595065,0.014229773249857292,-0.5160388087887575,3.4446824936018943,3.4339872044851463,1.3862943611198906,4.51085950651685,1
G Bakiweyem,POWERPLAY,2,1,30,5,1,57,60,57.0,60.0,30.0,5.699999999999999,0,0.5,50.0,10.0,-0.722620504445314,0.6588520810104153,-0.49243320564340304,-0.6557085689924032,4.060443010546419,4.110873864173311,0.4054651081081644,3.4339872044851463,1
G Goudie,POWERPLAY,1,2,3,1,3,28,12,14.0,6.0,12.0,14.0,0,2.0,25.0,33.33333333333333,-0.722620504445314,-1.097720410612313,2.1675474335462126,2.5059069119810267,2.70805020110221,1.9459101490553132,1.0986122886681096,2.5649493574615367,1
G Johnson,POWERPLAY,2,1,11,3,1,28,24,28.0,24.0,12.0,7.0,0,0.5,45.83333333333333,16.666666666666664,-0.722620504445314,0.3660899990732935,0.26756126269648717,-0.16051578281584164,3.367295829986474,3.2188758248682006,0.4054651081081644,2.5649493574615367,1
G Ngegba,POWERPLAY,1,1,6,1,1,15,12,15.0,12.0,12.0,7.5,0,1.0,50.0,16.666666666666664,-0.722620504445314,0.6588520810104153,0.26756126269648717,0.0299429810982204,2.772588722239781,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
G Sesay,POWERPLAY,1,4,25,3,0,27,36,6.75,9.0,36.0,4.5,1,0.0,69.44444444444444,8.333333333333332,1.3836222061859889,2.0250751300503147,-0.6824318227283758,-1.1128096023861518,2.0476928433652555,2.302585092994046,0.0,3.6109179126442243,0
G Sesay,POWERPLAY,2,3,25,6,2,53,42,17.666666666666668,14.0,21.0,7.571428571428571,0,1.5,59.523809523809526,19.047619047619047,-0.722620504445314,1.3280225540095498,0.5389878585321626,0.05715137594308631,2.9267394020670396,2.70805020110221,0.9162907318741551,3.091042453358316,1
